Rk,Player,Age,Tm,GP,GS,W,L,T/O,GA,SA,SV,SV%,GAA,SO,GPS,MIN,QS,QS%,RBS,GA%-,GSAA,G,A,PTS,PIM,Season
47,Kari Lehtonen,28,DAL,59,59,32,22,4,136,1739,1603,0.922,2.33,4,12.3,3497,36,0.61,7,90,14.36,0,3,3,0,2011
36,Jonas Hiller,27,ANA,59,58,30,23,4,152,1860,1708,0.918,2.73,2,12.7,3338,32,0.552,7,92,13.04,0,2,2,0,2009
83,Tim Thomas,37,BOS,59,55,35,19,1,132,1659,1527,0.92,2.36,5,11.5,3352,30,0.545,3,92,11.44,0,1,1,0,2011
52,Robin Lehner,25,BUF,59,58,23,26,8,152,1910,1758,0.92,2.68,2,12.9,3405,32,0.552,6,92,13.29,0,1,1,6,2016
5,Ed Belfour,38,TOR,59,,34,19,6,122,1483,1361,0.918,2.13,10,10.3,3444,,,,92,10.07,0,2,2,16,2003
79,Jose Theodore,24,MTL,59,,20,29,5,141,1546,1405,0.909,2.57,2,10.4,3298,,,,94,8.56,1,0,1,6,2000
15,Gump Worsley,31,NYR,59,,20,29,8,190,2180,1990,0.913,3.29,1,7.7,3469,,,,95,10.76,0,0,0,10,1960
66,Ryan Miller,33,TOT,59,59,25,30,4,154,1885,1731,0.918,2.64,1,12.4,3501,36,0.61,7,95,8.42,0,2,2,0,2013
30,Mike Liut,31,HAR,59,,31,22,5,187,1622,1435,0.885,3.23,4,9.5,3469,,,,96,7.93,0,2,2,4,1986
16,Corey Crawford,29,CHI,59,56,32,16,10,128,1533,1405,0.917,2.26,2,9.8,3395,31,0.554,6,97,4.09,0,1,1,0,2013
11,Sean Burke,32,FLA,59,,21,24,14,151,1624,1473,0.907,2.71,3,9.3,3402,,,,101,-1.25,0,4,4,27,1998
34,Jaroslav Halak,29,NYI,59,59,38,17,4,144,1673,1529,0.914,2.43,6,9.9,3550,33,0.559,7,101,-1.2,0,1,1,2,2014
21,Grant Fuhr,26,EDM,59,,23,26,6,213,1714,1501,0.876,3.83,1,8.7,3341,,,,103,-6.3,0,1,1,6,1988
11,Ilya Bryzgalov,31,PHI,59,57,33,16,7,141,1554,1413,0.909,2.48,6,8.6,3415,32,0.561,14,105,-6.64,0,2,2,4,2011
50,Olaf Kolzig,35,WSH,59,,20,28,11,206,1987,1781,0.896,3.53,0,11,3506,,,,105,-9.82,0,3,3,14,2005
10,Martin Brodeur,39,NJD,59,59,31,21,4,136,1472,1336,0.908,2.41,3,7.9,3392,29,0.492,11,107,-8.73,0,4,4,2,2011
1,Jake Allen,27,STL,59,56,27,25,3,152,1614,1462,0.906,2.75,1,7.9,3317,27,0.482,8,107,-10.34,0,1,1,0,2017
68,Rogie Vachon,34,DET,59,,20,30,8,209,1642,1433,0.873,3.62,4,8.7,3464,,,,108,-16.06,0,3,3,2,1979
31,Gilles Meloche,22,CGS,59,,12,32,14,235,2041,1806,0.885,4.07,1,5.3,3467,,,,111,-22.64,0,2,2,4,1972
42,Jim Rutherford,25,DET,59,,20,29,10,217,1770,1553,0.877,3.75,2,7.7,3475,,,,112,-22.83,0,4,4,4,1974
53,Kari Lehtonen,33,DAL,59,52,22,25,7,151,1546,1395,0.902,2.85,3,7.1,3177,27,0.519,12,113,-17.21,0,1,1,4,2016
5,Harry Lumley,29,TOR,59,,21,28,10,157,1696,1539,0.907,2.67,3,8.4,3526,,,,114,-19.82,0,0,0,2,1955
10,Jim Carey,22,TOT,59,,22,31,3,169,1480,1311,0.886,3.08,1,5.3,3298,,,,120,-27.99,0,0,0,2,1996
34,Curtis Joseph,24,STL,60,,27,20,10,175,1953,1778,0.91,3.01,2,14,3494,,,,80,43.43,0,9,9,12,1991
53,Roberto Luongo,31,VAN,60,60,38,15,7,126,1753,1627,0.928,2.11,4,13.6,3590,40,0.667,4,83,26.71,0,3,3,2,2010
32,John Gibson,24,ANA,60,60,31,18,7,139,1872,1733,0.926,2.43,4,13.2,3428,39,0.65,4,85,25.3,0,1,1,16,2017
14,Sean Burke,35,PHX,60,,33,21,6,137,1711,1574,0.92,2.29,5,12.9,3587,,,,87,20.84,0,1,1,14,2001
49,Patrick Lalime,26,OTT,60,,36,19,5,141,1640,1499,0.914,2.35,7,12,3607,,,,89,17.65,0,1,1,2,2000
20,Denis Herron,25,PIT,60,,20,25,15,210,2125,1915,0.901,3.57,0,8.1,3527,,,,89,26.18,0,1,1,6,1977
36,Jean-Sebastien Giguere,28,MDA,60,,30,15,11,150,1692,1542,0.911,2.62,2,12,3381,,,,90,17.05,0,0,0,20,2005
30,Kelly Hrudey,31,LAK,60,,26,17,13,197,1916,1719,0.897,3.37,1,11.7,3509,,,,92,17.29,0,1,1,12,1991
65,Antti Niemi,27,SJS,60,60,35,18,6,140,1741,1601,0.92,2.38,6,11.7,3524,37,0.617,6,92,11.67,0,1,1,2,2010
1,Murray Bannerman,27,CBH,60,,27,25,4,215,1844,1629,0.883,3.84,0,11.1,3363,,,,93,16.13,0,1,1,8,1984
24,Devan Dubnyk,31,MIN,60,59,35,16,7,145,1769,1624,0.918,2.52,5,11,3450,36,0.61,8,93,10.26,0,3,3,12,2017
14,Gump Worsley,32,NYR,60,,22,27,9,172,1963,1791,0.912,2.92,2,10,3531,,,,93,12.7,0,0,0,12,1961
55,Bill Ranford,24,EDM,60,,27,27,3,182,1705,1523,0.893,3.2,0,10.4,3415,,,,94,12.34,0,4,4,6,1990
35,Martin Gerber,31,CAR,60,,38,14,6,162,1719,1557,0.906,2.78,3,11.2,3493,,,,95,7.72,0,2,2,4,2005
2,Tom Barrasso,20,BUF,60,,29,24,5,214,1773,1559,0.879,3.61,2,10,3554,,,,96,9.14,0,4,4,28,1985
45,Greg Millen,26,HAR,60,,21,30,9,221,1811,1590,0.878,3.71,2,10.3,3576,,,,96,8.6,0,3,3,10,1983
27,Mike Liut,32,HAR,60,,25,28,5,187,1620,1433,0.885,3.18,2,9.3,3526,,,,96,7.67,0,1,1,4,1987
48,Martin Jones,28,SJS,60,60,30,22,6,145,1699,1554,0.915,2.55,4,9.9,3416,36,0.6,9,97,4.12,0,0,0,2,2017
20,Dan Cloutier,27,VAN,60,,33,21,6,134,1554,1420,0.914,2.27,5,10,3539,,,,97,4.39,0,1,1,22,2003
75,Jocelyn Thibault,25,CHI,60,,25,26,7,158,1679,1521,0.906,2.76,3,10.5,3438,,,,98,2.53,0,0,0,2,1999
17,Stephane Fiset,27,LAK,60,,26,25,8,158,1728,1570,0.909,2.71,2,10.7,3497,,,,98,4.02,0,1,1,8,1997
13,Peter Budaj,34,TOT,60,55,30,21,3,120,1414,1294,0.915,2.18,7,8.6,3308,32,0.582,7,98,2.37,0,1,1,0,2016
40,Milan Hnilicka,28,ATL,60,,13,33,10,179,1956,1777,0.908,3.17,3,12.2,3367,,,,99,1.44,0,2,2,8,2001
3,Craig Anderson,34,OTT,60,60,31,23,5,161,1915,1754,0.916,2.78,4,11.6,3477,31,0.517,8,99,2.05,0,2,2,0,2015
61,Dominic Roussel,23,PHI,60,,29,20,5,183,1762,1579,0.896,3.34,1,9.7,3285,,,,99,1.88,0,1,1,4,1993
46,Curtis Joseph,38,PHX,60,,32,21,3,166,1690,1524,0.902,2.91,4,10.3,3424,,,,99,0.86,0,1,1,18,2005
11,Jon Casey,30,MNS,60,,26,26,5,193,1683,1490,0.885,3.33,3,9,3476,,,,100,0.69,0,3,3,28,1992
62,Jacob Markstrom,28,VAN,60,57,23,26,7,154,1745,1591,0.912,2.71,2,9.6,3414,29,0.509,8,101,-0.84,0,3,3,4,2017
32,Reggie Lemelin,31,CGY,60,,29,24,4,229,1785,1556,0.872,4.09,1,9.1,3362,,,,102,-4.35,0,5,5,10,1985
43,Nikolai Khabibulin,34,CHI,60,,25,26,5,163,1668,1505,0.902,2.86,1,9.6,3425,,,,103,-4.94,0,0,0,8,2006
43,Jimmy Howard,33,DET,60,57,22,27,9,160,1770,1610,0.91,2.85,1,9.4,3368,28,0.491,6,103,-4.65,0,1,1,10,2017
6,Dan Bouchard,31,QUE,60,,27,22,11,230,1723,1493,0.867,3.87,1,10.1,3568,,,,105,-11.02,0,3,3,36,1981
83,Cory Schneider,30,NJD,60,59,20,27,11,163,1781,1618,0.908,2.82,2,9.5,3473,27,0.458,7,106,-8.87,0,0,0,0,2016
68,John Vanbiesbrouck,34,FLA,60,,18,29,11,165,1638,1473,0.899,2.87,4,8.5,3451,,,,107,-11.42,0,3,3,6,1997
83,Cam Ward,22,CAR,60,,30,21,6,167,1625,1458,0.897,2.93,2,8.5,3422,,,,108,-13.02,0,1,1,6,2006
4,Niklas Backstrom,31,MIN,60,58,26,23,8,158,1632,1474,0.903,2.72,2,8.3,3489,31,0.534,13,109,-13.19,0,1,1,4,2009
41,Greg Millen,25,HAR,60,,14,38,6,282,2053,1771,0.863,4.82,1,5.2,3511,,,,110,-26.25,0,2,2,8,1982
5,Ed Belfour,36,DAL,60,,21,27,11,153,1458,1305,0.895,2.65,1,6.9,3467,,,,114,-18.5,0,5,5,12,2001
6,Denis DeJordy,32,LAK,60,,18,29,11,214,1917,1703,0.888,3.81,1,5.5,3370,,,,115,-28.52,0,0,0,0,1970
89,Tomas Vokoun,29,NSH,61,,36,18,7,160,1984,1824,0.919,2.67,4,15.8,3601,,,,82,35.88,0,2,2,26,2005
34,Mike Liut,25,STL,61,,33,14,13,199,1877,1678,0.894,3.35,1,11.6,3565,,,,86,33.46,0,0,0,0,1980
10,Ben Bishop,29,TBL,61,60,35,21,4,123,1672,1549,0.926,2.06,6,12.2,3585,37,0.617,4,86,19.36,0,1,1,4,2015
52,Mike Richter,30,NYR,61,,33,22,6,161,1945,1784,0.917,2.69,4,13,3598,,,,87,24.31,0,0,0,4,1996
8,Jon Casey,27,MNS,61,,31,22,4,183,1757,1574,0.896,3.22,3,11.5,3407,,,,88,25.85,0,3,3,18,1989
3,Ed Belfour,32,DAL,61,,37,12,10,112,1335,1223,0.916,1.88,9,9.3,3581,,,,89,13.17,0,0,0,18,1997
63,Patrick Roy,33,COL,61,,32,19,8,139,1673,1534,0.917,2.29,5,11.4,3648,,,,90,15.27,0,2,2,28,1998
6,Jacques Plante,28,MTL,61,,31,18,12,122,1523,1401,0.920,2.00,9,14.2,3658,,,,90,13.88,0,0,0,16,1956
63,John Vanbiesbrouck,22,NYR,61,,31,21,5,184,1623,1439,0.887,3.33,3,10,3320,,,,90,20.26,0,3,3,16,1985
57,Patrick Roy,30,TOT,61,,34,24,2,165,1797,1632,0.908,2.78,2,11.3,3565,,,,90,17.54,0,0,0,10,1995
53,Steve Mason,20,CBJ,61,61,33,20,7,140,1658,1518,0.916,2.29,10,11.2,3664,34,0.557,10,92,11.72,0,0,0,2,2008
4,Ed Belfour,33,DAL,61,,35,15,9,117,1373,1256,0.915,1.99,5,9.1,3536,,,,92,9.6,0,0,0,26,1998
32,Bernie Parent,31,PHI,61,,35,13,12,159,1582,1423,0.899,2.71,5,12.6,3520,,,,92,14.02,0,0,0,0,1976
52,Roberto Luongo,35,FLA,61,61,28,19,12,138,1743,1605,0.921,2.35,2,11.8,3528,36,0.59,9,93,10.77,0,0,0,0,2014
16,Bruce Gamble,30,TOR,61,,28,20,11,161,1877,1716,0.914,2.81,3,10.2,3439,,,,93,11.21,0,0,0,2,1968
73,Jonathan Quick,25,LAK,61,60,35,22,3,134,1631,1497,0.918,2.24,6,10.7,3591,37,0.617,7,94,8.09,0,2,2,0,2010
48,Glenn Resch,33,CLR,61,,16,31,11,230,1897,1667,0.879,4.04,0,9,3418,,,,95,11.09,0,2,2,8,1981
67,Jocelyn Thibault,22,MTL,61,,22,24,11,164,1815,1651,0.91,2.9,1,10.8,3397,,,,95,8.92,0,0,0,0,1996
80,Pekka Rinne,34,NSH,61,61,31,19,9,144,1757,1613,0.918,2.42,3,11.3,3568,34,0.557,7,95,8.05,0,0,0,4,2016
62,Steve Mason,25,PHI,61,60,33,18,7,145,1751,1606,0.917,2.5,4,11.3,3486,35,0.583,9,96,5.88,0,1,1,10,2013
58,Ryan Miller,31,BUF,61,60,31,21,7,150,1788,1638,0.916,2.54,6,11.4,3536,33,0.55,7,97,4.59,0,0,0,0,2011
45,Curtis Joseph,35,DET,61,,34,19,6,148,1676,1528,0.912,2.45,5,10.7,3566,,,,97,4.79,0,0,0,4,2002
53,Chris Mason,33,STL,61,61,30,22,8,148,1699,1551,0.913,2.53,2,10.5,3512,36,0.59,10,98,2.75,0,0,0,0,2009
1,Jake Allen,26,STL,61,60,33,20,5,138,1620,1482,0.915,2.42,4,9.8,3418,33,0.55,11,98,2.2,0,1,1,4,2016
8,Fred Brathwaite,27,CGY,61,,25,25,7,158,1664,1506,0.905,2.75,5,10.3,3448,,,,99,1.09,0,0,0,4,1999
23,Brian Hayward,24,WIN,61,,33,17,7,219,1760,1541,0.876,3.83,0,9.6,3428,,,,99,1.6,0,4,4,10,1984
59,Mike Richter,33,NYR,61,,22,31,8,173,1815,1642,0.905,2.87,0,11.1,3622,,,,100,0.53,0,0,0,4,1999
65,Antti Niemi,31,SJS,61,61,31,23,7,155,1811,1656,0.914,2.59,5,10.8,3588,32,0.525,9,100,-0.43,0,3,3,0,2014
53,Patrick Lalime,27,OTT,61,,27,24,8,148,1521,1373,0.903,2.48,7,8.5,3583,,,,105,-7.69,0,1,1,19,2001
87,Kevin Weekes,25,TBL,61,,20,33,3,177,1742,1565,0.898,3.15,4,9.8,3378,,,,105,-8.48,0,1,1,4,2000
94,Cam Ward,32,CAR,61,61,26,22,12,162,1711,1549,0.905,2.69,2,8.5,3618,30,0.492,9,109,-13.93,0,1,1,6,2016
9,Gerry Desjardins,24,LAK,61,,19,29,9,189,1845,1656,0.898,3.24,4,8.0,3495,,,,112,-19.73,0,1,1,6,1968
9,Ken Dryden,28,MTL,62,,42,10,8,121,1650,1529,0.927,2.03,8,16.5,3573,,,,67,60.68,0,2,2,0,1975
54,Patrick Roy,31,COL,62,,38,15,7,143,1861,1718,0.923,2.32,7,13.5,3698,,,,81,34.31,0,1,1,15,1996
49,Henrik Lundqvist,29,NYR,62,62,39,18,5,123,1753,1630,0.93,1.97,8,14.1,3754,40,0.645,3,81,28.57,0,2,2,4,2011
10,Sean Burke,34,PHX,62,,25,22,13,138,1766,1628,0.922,2.27,4,14.4,3644,,,,81,32.84,0,1,1,16,2000
37,Arturs Irbe,31,CAR,62,,27,20,12,135,1753,1618,0.923,2.22,6,13.1,3643,,,,84,26.64,0,0,0,10,1998
1,David Aebischer,25,COL,62,,32,19,9,129,1703,1574,0.924,2.09,4,13.1,3703,,,,85,22.66,0,1,1,4,2003
3,Ed Belfour,34,DAL,62,,32,21,7,127,1571,1444,0.919,2.1,4,12.1,3620,,,,85,23.2,0,3,3,10,1999
6,Ed Belfour,37,TOR,62,,37,20,5,141,1816,1675,0.922,2.26,7,13.9,3738,,,,85,24.55,0,2,2,24,2002
21,Rick DiPietro,25,NYI,62,,32,19,9,156,1917,1761,0.919,2.58,5,14.6,3627,,,,86,25.65,0,2,2,24,2006
75,Carey Price,29,MTL,62,62,37,20,5,138,1794,1656,0.923,2.23,3,12.6,3708,38,0.613,8,89,17.25,0,1,1,4,2016
70,Patrick Roy,35,COL,62,,40,13,7,132,1513,1381,0.913,2.22,4,10.8,3585,,,,90,14.36,0,5,5,10,2000
8,Martin Biron,30,PHI,62,59,30,20,9,153,1865,1712,0.918,2.59,5,13.4,3539,33,0.559,8,90,16.42,0,1,1,8,2007
23,Bernie Parent,24,PHI,62,,13,29,20,171,2159,1988,0.921,2.80,3,10.6,3668,,,,90,19.05,0,3,3,14,1969
55,Roberto Luongo,36,FLA,62,60,35,19,6,141,1801,1660,0.922,2.35,4,12.1,3602,34,0.567,8,92,12.34,0,2,2,4,2015
56,Patrick Roy,27,MTL,62,,31,25,5,192,1814,1622,0.894,3.2,2,10.9,3595,,,,92,16.77,0,2,2,16,1992
11,Don Edwards,26,BUF,62,,26,23,9,205,1740,1535,0.882,3.52,0,11.3,3492,,,,93,16.14,0,2,2,2,1981
84,Jocelyn Thibault,28,CHI,62,,26,28,7,144,1690,1546,0.915,2.33,8,11.4,3650,,,,93,10.06,0,0,0,4,2002
7,Charlie Hodge,30,MTL,62,,33,18,11,140,1753,1613,0.920,2.26,8,13.3,3720,,,,95,6.77,0,0,0,2,1963
21,Ron Hextall,23,PHI,62,,30,22,7,208,1817,1609,0.886,3.51,0,10.6,3557,,,,95,10.34,1,6,7,104,1987
10,Michel Dion,27,PIT,62,,25,24,12,226,1853,1627,0.878,3.8,0,10.4,3572,,,,96,9.5,0,1,1,4,1981
23,Marc-Andre Fleury,24,PIT,62,61,35,18,7,162,1850,1688,0.912,2.67,4,11.9,3641,31,0.508,7,96,7.29,0,1,1,8,2008
8,Ben Bishop,28,TBL,62,59,40,13,5,136,1620,1484,0.916,2.32,4,10,3519,33,0.559,8,98,2.27,0,4,4,4,2014
88,Mike Smith,31,PHX,62,61,27,21,10,159,1871,1712,0.915,2.64,3,11.6,3610,35,0.574,5,99,2.22,1,3,4,14,2013
58,Evgeni Nabokov,33,SJS,62,62,41,12,8,150,1663,1513,0.91,2.44,7,10.2,3686,38,0.613,12,99,2.18,0,1,1,12,2008
84,Marty Turco,32,DAL,62,60,32,21,6,140,1543,1403,0.909,2.31,3,9.6,3629,30,0.5,9,100,0.17,0,3,3,16,2007
52,Tommy Salo,26,NYI,62,,23,29,5,152,1617,1465,0.906,2.64,4,9.5,3461,,,,100,-0.39,0,1,1,31,1997
46,Andy Moog,31,BOS,62,,28,22,9,196,1727,1531,0.887,3.23,1,9,3640,,,,101,-2.85,0,3,3,52,1991
63,Rick Tabaracci,28,TOT,62,,22,29,6,152,1570,1418,0.903,2.7,5,8.3,3373,,,,102,-2.42,0,1,1,12,1996
75,Jocelyn Thibault,24,TOT,62,,24,30,7,159,1685,1526,0.906,2.69,5,9.4,3543,,,,102,-3.63,0,1,1,2,1998
8,Sean Burke,22,NJD,62,,22,31,9,230,1823,1593,0.874,3.84,3,9,3590,,,,105,-10.15,0,3,3,54,1988
79,John Vanbiesbrouck,35,PHI,62,,27,18,15,135,1380,1245,0.902,2.19,6,7.2,3712,,,,106,-7.75,0,1,1,12,1998
20,Dan Cloutier,25,VAN,62,,31,22,5,142,1440,1298,0.901,2.43,7,7.8,3502,,,,107,-9.16,0,0,0,20,2001
69,Mike Vernon,34,SJS,62,,30,22,8,146,1401,1255,0.896,2.46,5,6.7,3564,,,,111,-14.64,0,2,2,24,1997
82,Mike Smith,32,ARI,62,61,14,42,5,187,1955,1768,0.904,3.16,0,9.3,3556,29,0.475,12,112,-20.13,0,1,1,10,2014
12,Tony Esposito,26,CBH,63,,38,17,8,136,1995,1859,0.932,2.17,15,14.7,3760,,,,77,39.62,0,2,2,2,1969
50,Pete Peeters,25,BOS,63,,40,12,9,145,1498,1353,0.903,2.37,8,16.5,3667,,,,78,41.61,0,2,2,33,1982
11,Sergei Bobrovsky,28,CBJ,63,63,41,17,5,127,1854,1727,0.931,2.06,7,14.9,3707,41,0.651,5,79,33.45,0,0,0,8,2016
33,Mike Palmateer,24,TOR,63,,34,19,9,172,1937,1765,0.911,2.75,5,13,3752,,,,80,43.29,0,1,1,12,1977
72,Patrick Roy,36,COL,63,,32,23,8,122,1629,1507,0.925,1.94,9,13.3,3773,,,,81,28.27,0,3,3,26,2001
11,Tony Esposito,35,CBH,63,,24,28,11,206,2099,1893,0.902,3.28,4,11.2,3773,,,,84,40.49,0,1,1,2,1978
94,Semyon Varlamov,25,COL,63,60,41,14,6,146,2013,1867,0.927,2.41,2,15.5,3640,44,0.733,4,84,27.45,0,3,3,2,2013
40,Nikolai Khabibulin,26,PHX,63,,32,23,7,130,1681,1551,0.923,2.13,8,12.5,3657,,,,84,25.01,0,0,0,8,1998
2,Tom Barrasso,32,PIT,63,,31,14,13,122,1556,1434,0.922,2.07,7,11.8,3542,,,,84,23.89,0,2,2,14,1997
81,Tomas Vokoun,33,FLA,63,62,23,28,11,157,2081,1924,0.925,2.55,7,15.7,3695,38,0.613,6,85,27.65,0,2,2,0,2009
37,Jimmy Howard,25,DET,63,60,37,15,10,141,1849,1708,0.924,2.26,3,13.8,3740,36,0.6,7,86,23.06,0,2,2,2,2009
2,Tom Barrasso,27,PIT,63,,43,14,5,186,1885,1699,0.901,3.01,4,12.4,3702,,,,86,30.94,0,8,8,24,1992
73,Patrick Roy,37,COL,63,,35,15,13,137,1723,1586,0.92,2.18,5,12.8,3769,,,,87,20.07,0,0,0,20,2002
39,Braden Holtby,27,WSH,63,63,42,13,6,127,1690,1563,0.925,2.07,9,12.3,3680,39,0.619,8,87,19.25,0,0,0,0,2016
9,Ben Bishop,27,TBL,63,63,37,14,7,133,1758,1625,0.924,2.23,5,12.9,3586,38,0.603,8,88,18.48,0,2,2,4,2013
36,Curtis Joseph,32,TOR,63,,36,20,7,158,1854,1696,0.915,2.49,4,13.4,3801,,,,89,19.26,0,1,1,14,1999
62,Patrick Roy,34,COL,63,,32,21,8,141,1640,1499,0.914,2.28,2,11.7,3704,,,,90,15.8,0,3,3,10,1999
57,Henrik Lundqvist,31,NYR,63,62,33,24,5,144,1810,1666,0.92,2.36,5,12.4,3655,36,0.581,9,92,11.96,0,4,4,0,2013
72,Dwayne Roloson,39,EDM,63,62,28,24,9,166,1953,1787,0.915,2.77,1,13.1,3597,36,0.581,9,93,12.72,0,1,1,10,2008
58,Ryan Miller,26,BUF,63,,40,16,6,168,1886,1718,0.911,2.73,2,12.7,3692,,,,94,10.71,0,2,2,2,2006
52,Daren Puppa,28,TBL,63,,22,33,6,165,1637,1472,0.899,2.71,4,9.4,3653,,,,96,6.77,0,1,1,2,1993
59,Henrik Lundqvist,35,NYR,63,61,26,26,7,174,2036,1862,0.915,2.98,2,11.9,3503,32,0.525,9,97,4.7,0,1,1,0,2017
50,Chris Osgood,26,DET,63,,34,25,4,149,1654,1505,0.91,2.42,3,10,3691,,,,98,3.52,0,3,3,8,1998
3,Ed Belfour,35,DAL,63,,35,20,7,144,1508,1364,0.905,2.34,8,9.5,3687,,,,99,1.88,0,1,1,4,2000
6,Roger Crozier,29,BUF,63,,13,34,14,214,2197,1983,0.903,3.52,2,7.1,3649,,,,100,-0.01,0,0,0,10,1971
1,Craig Anderson,30,OTT,63,60,33,22,6,165,1917,1752,0.914,2.83,3,11.7,3492,34,0.567,9,100,0.75,0,4,4,4,2011
23,Rick DiPietro,24,NYI,63,,30,24,5,180,1797,1617,0.9,3.02,1,10.6,3572,,,,101,-2.58,0,1,1,28,2005
30,Jeff Hackett,30,TOT,63,,26,26,10,150,1616,1466,0.907,2.52,5,9.3,3615,,,,101,-0.99,0,1,1,12,1998
39,Kirk McLean,23,VAN,63,,21,30,10,216,1804,1588,0.88,3.47,0,9.6,3739,,,,101,-1.57,0,3,3,6,1989
48,Olaf Kolzig,33,WSH,63,,19,35,9,180,1958,1778,0.908,2.89,2,11.3,3738,,,,103,-5.63,0,1,1,6,2003
66,Mike Vernon,28,CGY,63,,24,30,9,217,1853,1636,0.883,3.58,0,9.1,3640,,,,105,-9.75,0,7,7,8,1991
35,Jimmy Howard,26,DET,63,63,37,17,5,168,1830,1662,0.908,2.79,2,9.9,3615,30,0.476,8,105,-8.58,0,1,1,4,2010
34,Mathieu Garon,28,LAK,63,,31,26,3,185,1738,1553,0.894,3.22,4,9.1,3446,,,,108,-13.4,0,3,3,8,2005
18,Rick DiPietro,26,NYI,63,63,26,28,7,174,1779,1605,0.902,2.82,3,9.6,3707,25,0.397,11,108,-12.39,0,6,6,18,2007
43,Greg Millen,23,PIT,63,,25,27,10,258,1895,1637,0.864,4.17,0,8.3,3710,,,,110,-23.31,0,2,2,6,1980
7,Craig Billington,27,OTT,63,,11,41,4,254,1801,1547,0.859,4.59,0,4,3319,,,,134,-65.03,0,0,0,8,1993
31,Dominik Hasek,34,BUF,64,,30,18,14,119,1877,1758,0.937,1.87,9,16.8,3817,,,,69,54.08,0,0,0,14,1998
11,Ken Dryden,24,MTL,64,,39,8,15,142,2030,1888,0.93,2.24,8,15,3798,,,,72,55.72,0,3,3,4,1971
12,Tony Esposito,34,CBH,64,,28,22,14,168,1964,1796,0.914,2.63,5,14,3833,,,,77,50.29,0,4,4,0,1977
77,Pekka Rinne,28,NSH,64,64,33,22,9,134,1905,1771,0.93,2.12,6,15.1,3789,43,0.672,8,81,31.96,0,0,0,12,2010
33,Mario Lessard,26,LAK,64,,35,18,11,203,1895,1692,0.893,3.26,2,12.6,3736,,,,86,31.69,0,1,1,8,1980
35,Olaf Kolzig,27,WSH,64,,33,18,10,139,1729,1590,0.92,2.2,5,12.7,3788,,,,86,23.11,0,1,1,12,1997
9,Glenn Hall,34,CBH,64,,34,22,8,164,1961,1797,0.916,2.63,4,12.6,3745,,,,87,23.79,0,2,2,14,1965
8,Jacques Plante,27,MTL,64,,42,12,10,119,1689,1570,0.930,1.86,7,15.1,3840,,,,87,17.61,0,0,0,10,1955
11,Ilya Bryzgalov,27,TOT,64,62,28,25,6,147,1829,1682,0.92,2.44,3,13.5,3614,37,0.597,5,88,19.15,0,0,0,2,2007
38,Mike Liut,24,STL,64,,32,23,9,194,1854,1660,0.895,3.18,2,11.4,3658,,,,89,23.85,0,0,0,2,1979
76,Jonathan Quick,32,LAK,64,63,33,28,3,147,1867,1720,0.921,2.4,5,12.2,3677,37,0.587,7,90,16.86,0,4,4,10,2017
29,Ron Hextall,24,PHI,64,,30,28,6,202,1860,1658,0.891,3.23,0,11.7,3756,,,,90,22.31,0,8,8,113,1988
49,Wayne Thomas,28,TOR,64,,28,24,12,196,1969,1773,0.9,3.2,2,11,3679,,,,90,20.8,0,0,0,18,1975
77,Pekka Rinne,32,NSH,64,64,41,17,6,140,1807,1667,0.923,2.18,4,12.6,3851,43,0.672,7,91,14.23,0,1,1,8,2014
43,Chris Osgood,25,DET,64,,33,20,11,140,1605,1465,0.913,2.21,6,10.6,3807,,,,93,10.49,0,0,0,31,1997
26,Marc-Andre Fleury,30,PIT,64,64,34,20,9,146,1831,1685,0.92,2.32,10,12.2,3776,35,0.547,6,93,10.28,0,1,1,6,2014
30,Rogie Vachon,24,MTL,64,,31,18,12,162,1959,1797,0.917,2.64,4,11.6,3686,,,,94,10.45,0,0,0,0,1969
3,Dan Bouchard,28,ATF,64,,32,21,7,201,1810,1609,0.889,3.33,3,10.5,3618,,,,95,11.55,0,3,3,17,1978
31,Mike Liut,26,STL,64,,28,28,7,250,2030,1780,0.877,4.07,2,9.6,3685,,,,97,8,0,2,2,2,1981
65,Mike Vernon,29,CGY,64,,29,26,9,203,1804,1601,0.887,3.26,2,9.9,3732,,,,98,4.62,0,2,2,42,1992
32,Kelly Hrudey,33,LAK,64,,22,31,7,228,2219,1991,0.897,3.68,1,12.4,3713,,,,98,4.83,0,1,1,6,1993
26,Marc-Andre Fleury,29,PIT,64,64,39,18,5,150,1774,1624,0.915,2.37,5,11.1,3792,33,0.516,11,98,2.86,0,0,0,4,2013
74,Tuukka Rask,28,BOS,64,62,31,22,8,157,1854,1697,0.915,2.56,4,11.1,3678,34,0.548,10,99,0.85,0,1,1,0,2015
4,Roger Crozier,23,DET,64,,27,25,12,173,1809,1636,0.904,2.78,6,11.7,3731,,,,100,0.24,0,0,0,4,1965
18,Denis Herron,23,KCS,64,,11,39,11,243,2211,1968,0.89,4.04,0,6.6,3611,,,,100,0.45,0,0,0,16,1975
22,Byron Dafoe,30,BOS,64,,35,26,3,141,1520,1379,0.907,2.21,4,9.3,3827,,,,101,-0.78,0,1,1,27,2001
71,Antti Niemi,30,SJS,64,64,39,17,7,149,1705,1556,0.913,2.39,4,10.1,3740,30,0.469,9,101,-2.09,0,2,2,0,2013
